author_openalex_id,topic,year,pubs,cites
A5045718178,Paleontology and Stratigraphy of Fossils,2011,1,815
A5045718340,Aeolian processes and effects,2017,1,30
A5045718340,Geological formations and processes,2017,1,30
A5045718340,Geology and Paleoclimatology Research,2017,1,30
A5045755608,Geophysical and Geoelectrical Methods,2021,1,1
A5045755608,Geophysical and Geoelectrical Methods,2022,1,13
A5045755608,Geophysical Methods and Applications,2021,1,1
A5045755608,Geophysics and Gravity Measurements,2021,1,1
A5045755608,Seismic Imaging and Inversion Techniques,2022,1,13
A5045755608,Seismic Waves and Analysis,2022,1,13
A5045796351,Geological and Geochemical Analysis,2018,1,39
A5045796351,Geological Formations and Processes Exploration,2018,1,39
A5045796351,Geological Studies and Exploration,2018,1,39
A5045824304,Atmospheric and Environmental Gas Dynamics,2018,1,7
A5045824304,Atmospheric and Environmental Gas Dynamics,2019,1,12
A5045824304,Atmospheric and Environmental Gas Dynamics,2020,1,8
A5045824304,Coal and Its By-products,2025,2,1
A5045824304,Coal Properties and Utilization,2025,1,0
A5045824304,Geochemistry and Elemental Analysis,2018,1,8
A5045824304,Geochemistry and Geologic Mapping,2021,1,7
A5045824304,Geochemistry and Geologic Mapping,2024,1,6
A5045824304,Geological and Geochemical Analysis,2018,1,8
A5045824304,Geological Studies and Exploration,2018,1,16
A5045824304,Geological Studies and Exploration,2019,1,7
A5045824304,Geological Studies and Exploration,2020,1,5
A5045824304,Geological Studies and Exploration,2024,1,6
A5045824304,Hydraulic Fracturing and Reservoir Analysis,2019,1,7
A5045824304,Hydraulic Fracturing and Reservoir Analysis,2020,1,1
A5045824304,Hydrocarbon exploration and reservoir analysis,2018,2,23
A5045824304,Hydrocarbon exploration and reservoir analysis,2019,2,19
A5045824304,Hydrocarbon exploration and reservoir analysis,2020,3,14
A5045824304,Hydrocarbon exploration and reservoir analysis,2021,1,7
A5045824304,Hydrocarbon exploration and reservoir analysis,2024,1,6
A5045824304,Hydrocarbon exploration and reservoir analysis,2025,2,1
A5045824304,Methane Hydrates and Related Phenomena,2020,2,6
A5045824304,Paleontology and Stratigraphy of Fossils,2018,1,8
A5045824304,Paleontology and Stratigraphy of Fossils,2025,1,1
A5045824304,Petroleum Processing and Analysis,2018,2,23
A5045824304,Petroleum Processing and Analysis,2019,1,12
A5045824304,Petroleum Processing and Analysis,2020,1,8
A5045824304,Petroleum Processing and Analysis,2021,1,7
A5045849431,Geochemistry and Geologic Mapping,2004,1,22
A5045849431,Geology and Paleoclimatology Research,2008,1,3
A5045849431,Hydraulic Fracturing and Reservoir Analysis,2004,1,20
A5045849431,Hydrocarbon exploration and reservoir analysis,2004,2,42
A5045849431,Marine Biology and Ecology Research,2008,1,3
A5045849431,Paleontology and Stratigraphy of Fossils,2004,1,22
A5045849431,Paleontology and Stratigraphy of Fossils,2008,1,3
A5045849431,Reservoir Engineering and Simulation Methods,2004,1,20
A5045851969,Atmospheric and Environmental Gas Dynamics,2024,1,7
A5045851969,Hydrocarbon exploration and reservoir analysis,2024,1,7
A5045851969,Methane Hydrates and Related Phenomena,2024,1,7
A5045863680,Drilling and Well Engineering,2019,1,38
A5045863680,Hydraulic Fracturing and Reservoir Analysis,2019,1,38
A5045863680,Seismic Imaging and Inversion Techniques,2019,1,38
A5045873226,Evolution and Paleontology Studies,2016,1,47
A5045873226,Evolution and Paleontology Studies,2018,1,190
A5045873226,Flood Risk Assessment and Management,2017,1,34
A5045873226,Forensic Anthropology and Bioarchaeology Studies,2018,1,190
A5045873226,Geology and Paleoclimatology Research,2017,1,34
A5045873226,Maritime and Coastal Archaeology,2017,1,34
A5045873226,Pleistocene-Era Hominins and Archaeology,2016,1,47
A5045873226,Pleistocene-Era Hominins and Archaeology,2018,1,190
A5045873226,Wildlife Ecology and Conservation,2016,1,47
A5045906745,Geological Studies and Exploration,2020,1,19
A5045906745,Geological Studies and Exploration,2023,1,4
A5045906745,Hydrocarbon exploration and reservoir analysis,2020,1,19
A5045906745,Hydrocarbon exploration and reservoir analysis,2023,1,4
A5045906745,Methane Hydrates and Related Phenomena,2023,1,4
A5045906745,Paleontology and Stratigraphy of Fossils,2020,1,19
A5045913342,earthquake and tectonic studies,2020,1,505
A5045913342,Geological and Geochemical Analysis,2020,1,505
A5045913342,Geological and Geochemical Analysis,2021,1,28
A5045913342,Geological and Geophysical Studies,2021,1,28
A5045913342,Geomagnetism and Paleomagnetism Studies,2021,1,28
A5045913342,High-pressure geophysics and materials,2020,1,505
A5045926683,Geological formations and processes,2012,1,35
A5045926683,Geology and Paleoclimatology Research,2012,1,35
A5045926683,Pleistocene-Era Hominins and Archaeology,2012,1,35
A5045938707,Geochemistry and Geologic Mapping,2021,1,127
A5045938707,Geological Modeling and Analysis,2021,1,127
A5045938707,Scientific Computing and Data Management,2021,1,127
A5045941951,Geochemistry and Geologic Mapping,2020,2,1
A5045941951,Geological and Geochemical Analysis,2018,1,81
A5045941951,Geological and Geochemical Analysis,2020,4,77
A5045941951,Geological and Geophysical Studies,2020,5,77
A5045941951,Geological formations and processes,2020,3,1
A5045941951,Geology and Paleoclimatology Research,2018,1,81
A5045941951,Paleontology and Stratigraphy of Fossils,2018,1,81
A5045941951,Paleontology and Stratigraphy of Fossils,2020,7,78
A5045986119,Archaeology and Historical Studies,2007,1,0
A5045986119,Marine and environmental studies,2007,1,0
A5045986119,Maritime and Coastal Archaeology,2007,1,0
A5046095236,Drilling and Well Engineering,2014,1,0
A5046095236,Methane Hydrates and Related Phenomena,2014,1,0
A5046095236,Offshore Engineering and Technologies,2014,1,0
A5046143472,Geochemistry and Elemental Analysis,2019,1,23
A5046143472,Geological and Geochemical Analysis,2019,1,29
A5046143472,Geological and Geochemical Analysis,2020,1,0
A5046143472,Geological and Geochemical Analysis,2021,1,43
A5046143472,Geological Studies and Exploration,2020,1,0
A5046143472,High-pressure geophysics and materials,2021,1,43
A5046143472,Hydrocarbon exploration and reservoir analysis,2019,2,52
A5046143472,Hydrocarbon exploration and reservoir analysis,2020,1,0
A5046143472,Paleontology and Stratigraphy of Fossils,2019,2,52
A5046143472,Paleontology and Stratigraphy of Fossils,2021,1,43
A5046192265,Evolution and Paleontology Studies,2014,1,121
A5046192265,Paleontology and Evolutionary Biology,2014,1,121
A5046192265,Paleontology and Stratigraphy of Fossils,2014,1,121
A5046211074,CO2 Sequestration and Geologic Interactions,2022,1,47
A5046211074,Enhanced Oil Recovery Techniques,2022,1,47
A5046211074,Hydraulic Fracturing and Reservoir Analysis,2022,1,47
A5046213672,earthquake and tectonic studies,2012,1,98
A5046213672,Geochemistry and Geologic Mapping,2020,1,1
A5046213672,Geological and Geochemical Analysis,2012,1,98
A5046213672,Geological and Geochemical Analysis,2020,1,1
A5046213672,Geology and Paleoclimatology Research,2020,1,1
A5046213672,High-pressure geophysics and materials,2012,1,98
A5046264836,Carbon Dioxide Capture Technologies,2025,1,0
A5046264836,Chemical Looping and Thermochemical Processes,2025,1,0
A5046264836,CO2 Sequestration and Geologic Interactions,2025,2,0
A5046264836,Drilling and Well Engineering,2025,1,0
A5046264836,Geothermal Energy Systems and Applications,2025,1,0
A5046264836,Hydraulic Fracturing and Reservoir Analysis,2025,1,0
A5046264836,Hydrocarbon exploration and reservoir analysis,2025,1,0
A5046264836,Paleontology and Stratigraphy of Fossils,2025,1,0
A5046279250,Coastal wetland ecosystem dynamics,2020,1,15
A5046279250,Geology and Paleoclimatology Research,2020,1,15
A5046279250,Isotope Analysis in Ecology,2020,1,15
A5046339937,High Temperature Alloys and Creep,2010,1,0
A5046339937,Nuclear Materials and Properties,2010,1,0
A5046395257,Geochemistry and Elemental Analysis,2018,1,8
A5046395257,Geological and Geochemical Analysis,2018,1,8
A5046395257,Paleontology and Stratigraphy of Fossils,2018,1,8
A5046450060,Geochemistry and Geologic Mapping,2017,1,27
A5046450060,Hydrocarbon exploration and reservoir analysis,2017,1,27
A5046450060,Paleontology and Stratigraphy of Fossils,2017,1,27
A5046466285,Academic and Historical Perspectives in Psychology,2006,1,0
A5046466285,"Aging, Elder Care, and Social Issues",2007,1,0
A5046466285,Archaeological and Geological Studies,2005,1,0
A5046466285,Archaeological and Geological Studies,2013,1,0
A5046466285,Archaeological and Historical Studies,2005,1,0
A5046466285,Archaeological and Historical Studies,2013,1,0
A5046466285,Archaeology and ancient environmental studies,2018,1,0
A5046466285,Archaeology and ancient environmental studies,2022,1,0
A5046466285,Archaeology and Rock Art Studies,2011,1,0
A5046466285,Archaeology and Rock Art Studies,2013,1,0
A5046466285,Astro and Planetary Science,2012,3,2
A5046466285,Astro and Planetary Science,2021,1,0
A5046466285,Astro and Planetary Science,2025,1,0
A5046466285,Atmospheric and Environmental Gas Dynamics,2017,1,0
A5046466285,Atmospheric and Environmental Gas Dynamics,2023,1,0
A5046466285,Clay minerals and soil interactions,2007,1,0
A5046466285,Clay minerals and soil interactions,2024,1,3
A5046466285,Crystal Structures and Properties,2007,1,0
A5046466285,Crystal Structures and Properties,2021,1,0
A5046466285,Drilling and Well Engineering,2013,1,0
A5046466285,earthquake and tectonic studies,1997,2,187
A5046466285,earthquake and tectonic studies,1998,1,247
A5046466285,earthquake and tectonic studies,1999,1,20
A5046466285,earthquake and tectonic studies,2000,1,109
A5046466285,earthquake and tectonic studies,2001,1,4
A5046466285,earthquake and tectonic studies,2002,2,85
A5046466285,earthquake and tectonic studies,2003,3,264
A5046466285,earthquake and tectonic studies,2004,5,444
A5046466285,earthquake and tectonic studies,2005,3,217
A5046466285,earthquake and tectonic studies,2006,5,263
A5046466285,earthquake and tectonic studies,2007,3,224
A5046466285,earthquake and tectonic studies,2008,2,405
A5046466285,earthquake and tectonic studies,2009,4,195
A5046466285,earthquake and tectonic studies,2010,2,114
A5046466285,earthquake and tectonic studies,2011,3,386
A5046466285,earthquake and tectonic studies,2012,5,362
A5046466285,earthquake and tectonic studies,2013,4,1000
A5046466285,earthquake and tectonic studies,2014,13,956
A5046466285,earthquake and tectonic studies,2015,12,564
A5046466285,earthquake and tectonic studies,2016,4,182
A5046466285,earthquake and tectonic studies,2017,14,694
A5046466285,earthquake and tectonic studies,2018,15,329
A5046466285,earthquake and tectonic studies,2019,7,222
A5046466285,earthquake and tectonic studies,2020,3,578
A5046466285,earthquake and tectonic studies,2021,8,123
A5046466285,earthquake and tectonic studies,2022,4,211
A5046466285,earthquake and tectonic studies,2023,3,57
A5046466285,earthquake and tectonic studies,2024,1,34
A5046466285,Earthquake Detection and Analysis,2004,1,0
A5046466285,Enhanced Oil Recovery Techniques,2022,1,0
A5046466285,Geochemistry and Elemental Analysis,2004,1,59
A5046466285,Geochemistry and Elemental Analysis,2009,2,101
A5046466285,Geochemistry and Elemental Analysis,2013,1,44
A5046466285,Geochemistry and Elemental Analysis,2014,1,103
A5046466285,Geochemistry and Elemental Analysis,2016,1,126
A5046466285,Geochemistry and Elemental Analysis,2018,1,40
A5046466285,Geochemistry and Elemental Analysis,2020,2,35
A5046466285,Geochemistry and Elemental Analysis,2021,4,13
A5046466285,Geochemistry and Elemental Analysis,2024,1,10
A5046466285,Geochemistry and Elemental Analysis,2025,3,3
A5046466285,Geochemistry and Elemental Analysis,2026,1,2
A5046466285,Geochemistry and Geologic Mapping,1997,1,9
A5046466285,Geochemistry and Geologic Mapping,1998,1,247
A5046466285,Geochemistry and Geologic Mapping,1999,1,5
A5046466285,Geochemistry and Geologic Mapping,2003,2,124
A5046466285,Geochemistry and Geologic Mapping,2004,1,142
A5046466285,Geochemistry and Geologic Mapping,2005,4,226
A5046466285,Geochemistry and Geologic Mapping,2006,2,25
A5046466285,Geochemistry and Geologic Mapping,2007,1,24
A5046466285,Geochemistry and Geologic Mapping,2008,1,0
A5046466285,Geochemistry and Geologic Mapping,2009,1,23
A5046466285,Geochemistry and Geologic Mapping,2010,2,33
A5046466285,Geochemistry and Geologic Mapping,2011,3,894
A5046466285,Geochemistry and Geologic Mapping,2012,3,9
A5046466285,Geochemistry and Geologic Mapping,2013,3,94
A5046466285,Geochemistry and Geologic Mapping,2014,5,507
A5046466285,Geochemistry and Geologic Mapping,2015,3,308
A5046466285,Geochemistry and Geologic Mapping,2016,5,72
A5046466285,Geochemistry and Geologic Mapping,2017,7,754
A5046466285,Geochemistry and Geologic Mapping,2018,13,364
A5046466285,Geochemistry and Geologic Mapping,2019,14,160
A5046466285,Geochemistry and Geologic Mapping,2020,22,152
A5046466285,Geochemistry and Geologic Mapping,2021,8,53
A5046466285,Geochemistry and Geologic Mapping,2022,20,259
A5046466285,Geochemistry and Geologic Mapping,2023,4,9
A5046466285,Geochemistry and Geologic Mapping,2024,6,26
A5046466285,Geochemistry and Geologic Mapping,2025,6,4
A5046466285,Geochemistry and Geologic Mapping,2026,1,0
A5046466285,Geological and Geochemical Analysis,1996,1,244
A5046466285,Geological and Geochemical Analysis,1997,1,178
A5046466285,Geological and Geochemical Analysis,1998,1,247
A5046466285,Geological and Geochemical Analysis,1999,3,143
A5046466285,Geological and Geochemical Analysis,2000,3,191
A5046466285,Geological and Geochemical Analysis,2001,2,16
A5046466285,Geological and Geochemical Analysis,2002,3,374
A5046466285,Geological and Geochemical Analysis,2003,9,552
A5046466285,Geological and Geochemical Analysis,2004,7,615
A5046466285,Geological and Geochemical Analysis,2005,7,1360
A5046466285,Geological and Geochemical Analysis,2006,9,520
A5046466285,Geological and Geochemical Analysis,2007,6,4029
A5046466285,Geological and Geochemical Analysis,2008,5,574
A5046466285,Geological and Geochemical Analysis,2009,6,399
A5046466285,Geological and Geochemical Analysis,2010,3,137
A5046466285,Geological and Geochemical Analysis,2011,9,1573
A5046466285,Geological and Geochemical Analysis,2012,8,399
A5046466285,Geological and Geochemical Analysis,2013,7,1362
A5046466285,Geological and Geochemical Analysis,2014,15,1097
A5046466285,Geological and Geochemical Analysis,2015,13,795
A5046466285,Geological and Geochemical Analysis,2016,9,393
A5046466285,Geological and Geochemical Analysis,2017,25,1448
A5046466285,Geological and Geochemical Analysis,2018,30,879
A5046466285,Geological and Geochemical Analysis,2019,23,273
A5046466285,Geological and Geochemical Analysis,2020,26,925
A5046466285,Geological and Geochemical Analysis,2021,18,338
A5046466285,Geological and Geochemical Analysis,2022,21,301
A5046466285,Geological and Geochemical Analysis,2023,11,79
A5046466285,Geological and Geochemical Analysis,2024,13,105
A5046466285,Geological and Geochemical Analysis,2025,6,14
A5046466285,Geological and Geochemical Analysis,2026,2,2
A5046466285,Geological and Geophysical Studies,2003,5,177
A5046466285,Geological and Geophysical Studies,2004,1,112
A5046466285,Geological and Geophysical Studies,2005,1,946
A5046466285,Geological and Geophysical Studies,2006,4,309
A5046466285,Geological and Geophysical Studies,2007,1,0
A5046466285,Geological and Geophysical Studies,2008,1,0
A5046466285,Geological and Geophysical Studies,2009,3,76
A5046466285,Geological and Geophysical Studies,2010,1,23
A5046466285,Geological and Geophysical Studies,2011,1,8
A5046466285,Geological and Geophysical Studies,2012,2,32
A5046466285,Geological and Geophysical Studies,2013,1,0
A5046466285,Geological and Geophysical Studies,2014,2,57
